Timestamp,Conditions,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeEDT,TimeEST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,Time,Hour,Date
08/01/2015 20:50,Mostly Cloudy,-14.4,,35.2,74,0,1013.4,-10.5,,7:56 AM,16.1,West,20.4,260,20:50,20,08/01/2015
08/01/2015 21:50,Light Snow Showers,-13.8,Snow,40.7,74,0,1014,-10,,8:56 AM,6.4,WNW,31.5,290,21:50,21,08/01/2015
08/01/2015 22:50,Light Snow,-14,Snow,40.7,73,0,1012.1,-10,,9:00 AM,2.4,WNW,25.9,290,22:50,22,08/01/2015
08/01/2015 23:50,Light Snow,-13,Snow,38.9,85,0,1012.4,-11,,9:32 AM,1.2,WNW,25.9,300,23:50,23,08/01/2015
09/01/2015 00:50,Light Snow Showers,-15,Snow,53.7,70,0,1015.2,-10.5,,9:56 AM,8,NNW,29.6,330,00:50,0,09/01/2015
09/01/2015 01:50,Mostly Cloudy,-17,,50,62,0,1013.4,-11,,10:21 AM,11.3,NW,29.6,320,01:50,1,09/01/2015
09/01/2015 02:50,Mostly Cloudy,-21.1,,59.3,44,0,1016.7,-11.1,,10:56 AM,16.1,NW,38.9,320,02:50,2,09/01/2015
09/01/2015 03:50,Mostly Cloudy,-20.5,,57.4,49,0,1017.7,-11.6,,11:56 AM,16.1,NW,38.9,310,03:50,3,09/01/2015
09/01/2015 04:50,Mostly Cloudy,-20,,50,55,0,1018.6,-12.7,,12:56 PM,16.1,NW,38.9,310,04:50,4,09/01/2015
09/01/2015 05:50,Light Snow,-18,Snow,59.3,67,0,1016.8,-13,,1:21 PM,1.6,NW,33.3,320,05:50,5,09/01/2015
09/01/2015 06:50,Light Snow Showers,-20.5,Snow,50,61,0,1019.9,-14.4,,1:56 PM,8,NW,40.7,320,06:50,6,09/01/2015
09/01/2015 07:50,Light Snow Showers,-21.1,Snow,46.3,61,0,1021.3,-15,,2:56 PM,9.7,NNW,37,330,07:50,7,09/01/2015
09/01/2015 08:50,Light Snow Showers,-21.6,Snow,46.3,60,0,1022.5,-15.5,,3:56 PM,16.1,NW,25.9,320,08:50,8,09/01/2015
09/01/2015 09:50,Light Snow Showers,-20.5,Snow,44.4,66,0,1023.5,-15.5,,4:56 PM,4.8,NW,33.3,320,09:50,9,09/01/2015
09/01/2015 10:50,Light Snow Showers,-22.2,Snow,59.3,60,0,1024,-16.1,,5:56 PM,16.1,NW,40.7,320,10:50,10,09/01/2015
09/01/2015 11:50,Light Snow Showers,-21.6,Snow,44.4,63,0,1025.1,-16.1,,6:56 PM,16.1,NW,33.3,320,11:50,11,09/01/2015
09/01/2015 12:50,Light Snow Showers,-22.2,Snow,51.9,60,0,1026.1,-16.1,,7:56 PM,16.1,NNW,37,330,12:50,12,09/01/2015
09/01/2015 13:50,Overcast,-22.2,,46.3,63,0,1026.9,-16.6,,8:56 PM,16.1,NW,33.3,320,13:50,13,09/01/2015
09/01/2015 14:50,Mostly Cloudy,-21.1,,38.9,69,,1027.4,-16.6,,9:56 PM,16.1,NNW,22.2,330,14:50,14,09/01/2015
09/01/2015 15:50,Light Snow,-20,Snow,37,76,0,1027,-16.6,,10:56 PM,12.9,WNW,31.5,300,15:50,15,09/01/2015
09/01/2015 16:50,Overcast,-20.5,,-,72,0,1026.8,-16.6,,11:56 PM,16.1,West,24.1,280,16:50,16,09/01/2015
09/01/2015 17:50,Overcast,-21.1,,-,72,,1026.8,-17.2,,12:56 AM,16.1,West,24.1,280,17:50,17,09/01/2015
09/01/2015 18:50,Mostly Cloudy,-20,,-,76,,1026.9,-16.6,,1:56 AM,16.1,WNW,20.4,300,18:50,18,09/01/2015
09/01/2015 19:50,Partly Cloudy,-19.4,,-,76,,1026.8,-16.1,,2:56 AM,16.1,WNW,18.5,290,19:50,19,09/01/2015
09/01/2015 20:50,Scattered Clouds,-19.4,,-,76,,1026.4,-16.1,,3:56 AM,16.1,West,14.8,270,20:50,20,09/01/2015
09/01/2015 21:50,Clear,-19.4,,-,76,,1026.1,-16.1,,4:56 AM,16.1,West,11.1,270,21:50,21,09/01/2015
09/01/2015 22:50,Clear,-20,,-,76,,1026.3,-16.6,,5:56 AM,16.1,WSW,11.1,250,22:50,22,09/01/2015
09/01/2015 23:50,Scattered Clouds,-20,,-,78,,1023.6,-17,,6:20 AM,16.1,SW,5.6,220,23:50,23,09/01/2015
10/01/2015 00:50,Partly Cloudy,-20,,-,76,,1026.6,-16.6,,6:56 AM,16.1,SW,11.1,230,00:50,0,10/01/2015
10/01/2015 01:50,Partly Cloudy,-19.4,,-,76,,1027.2,-16.1,,7:56 AM,16.1,SW,14.8,230,01:50,1,10/01/2015
10/01/2015 02:50,Mostly Cloudy,-18.8,,-,70,0,1027.5,-14.4,,8:56 AM,16.1,SW,16.7,230,02:50,2,10/01/2015
10/01/2015 03:50,Mostly Cloudy,-17.7,,-,73,0,1027,-13.8,,9:56 AM,16.1,SW,20.4,230,03:50,3,10/01/2015
10/01/2015 04:50,Mostly Cloudy,-17.2,,-,70,,1026.6,-12.7,,10:56 AM,16.1,SW,16.7,220,04:50,4,10/01/2015
10/01/2015 05:50,Scattered Clouds,-17.2,,-,59,,1025.6,-10.5,,11:56 AM,16.1,WSW,18.5,240,05:50,5,10/01/2015
10/01/2015 06:50,Scattered Clouds,-16.1,,-,54,,1024.1,-8.3,,12:56 PM,16.1,SW,14.8,230,06:50,6,10/01/2015
10/01/2015 07:50,Scattered Clouds,-16.6,,-,52,,1023.5,-8.3,,1:56 PM,16.1,SW,25.9,230,07:50,7,10/01/2015
10/01/2015 08:50,Clear,-17.2,,-,51,,1023.4,-8.8,,2:56 PM,16.1,SW,16.7,230,08:50,8,10/01/2015
10/01/2015 09:50,Clear,-17.7,,-,49,,1023,-8.8,,3:56 PM,16.1,SSW,24.1,200,09:50,9,10/01/2015
10/01/2015 10:50,Clear,-18.8,,-,47,,1022.5,-9.4,,4:56 PM,16.1,South,16.7,190,10:50,10,10/01/2015
10/01/2015 11:50,Clear,-18.8,,-,47,,1021.5,-9.4,,5:56 PM,16.1,South,14.8,180,11:50,11,10/01/2015
10/01/2015 12:50,Clear,-19.4,,-,47,,1021.1,-10,,6:56 PM,16.1,South,22.2,190,12:50,12,10/01/2015
10/01/2015 13:50,Partly Cloudy,-19.4,,-,47,,1020,-10,,7:56 PM,16.1,South,18.5,170,13:50,13,10/01/2015
10/01/2015 14:50,Overcast,-20,,37,47,,1019,-10.5,,8:56 PM,16.1,South,31.5,180,14:50,14,10/01/2015
10/01/2015 15:50,Overcast,-20.5,,46.3,45,,1017.9,-10.5,,9:56 PM,16.1,South,24.1,190,15:50,15,10/01/2015
10/01/2015 16:50,Overcast,-19.4,,-,47,,1015.9,-10,,10:56 PM,16.1,South,16.7,180,16:50,16,10/01/2015
10/01/2015 17:50,Overcast,-18.8,,37,49,,1013.9,-10,,11:56 PM,16.1,South,22.2,180,17:50,17,10/01/2015
10/01/2015 18:50,Overcast,-18.8,,37,47,,1012.1,-9.4,,12:56 AM,16.1,South,22.2,180,18:50,18,10/01/2015
10/01/2015 19:50,Light Snow,-16,Snow,31.5,62,0,1009.7,-10,,1:28 AM,14.5,South,20.4,190,19:50,19,10/01/2015
10/01/2015 20:50,Light Snow,-16,Snow,33.3,58,0,1009.4,-9,,1:45 AM,16.1,South,24.1,180,20:50,20,10/01/2015
10/01/2015 21:50,Light Snow,-15,Snow,35.2,67,0,1011.3,-10,,1:56 AM,11.3,South,24.1,180,21:50,21,10/01/2015
10/01/2015 22:50,Light Snow,-12.2,Snow,-,84,0,1010.7,-10,,2:56 AM,4,South,16.7,190,22:50,22,10/01/2015
10/01/2015 23:50,Light Snow,-12,Snow,-,86,0,1008.4,-10,,3:05 AM,6.4,South,18.5,180,23:50,23,10/01/2015
11/01/2015 00:50,Light Snow,-11.1,Snow,-,84,0,1010.6,-8.8,,3:56 AM,4,SSW,14.8,200,00:50,0,11/01/2015
11/01/2015 01:50,Light Snow,-11,Snow,-,86,0,1008.4,-9,,4:06 AM,4.8,SSW,14.8,200,01:50,1,11/01/2015
11/01/2015 02:50,Light Snow,-11,Snow,-,86,0,1008.4,-9,,4:36 AM,4,SSW,14.8,200,02:50,2,11/01/2015
11/01/2015 03:50,Light Snow,-11.1,Snow,-,84,0,1010.3,-8.8,,4:56 AM,3.2,SSW,20.4,210,03:50,3,11/01/2015
11/01/2015 04:50,Light Snow,-11,Snow,-,86,0,1008.4,-9,,5:07 AM,6.4,SSW,18.5,210,04:50,4,11/01/2015
11/01/2015 05:50,Light Snow,-11,Snow,-,86,0,1008.4,-9,,5:23 AM,9.7,SSW,16.7,210,05:50,5,11/01/2015
11/01/2015 06:50,Light Snow,-11,Snow,-,79,0,1008.4,-8,,5:45 AM,6.4,SSW,14.8,210,06:50,6,11/01/2015
11/01/2015 07:50,Light Snow,-11.1,Snow,-,81,0,1010.3,-8.3,,5:56 AM,6.4,SSW,18.5,210,07:50,7,11/01/2015
11/01/2015 08:50,Light Snow,-11,Snow,-,79,0,1008.4,-8,,6:24 AM,11.3,SSW,13,210,08:50,8,11/01/2015
11/01/2015 09:50,Light Snow,-11,Snow,-,79,0,1008.4,-8,,6:28 AM,9.7,SSW,14.8,200,09:50,9,11/01/2015
11/01/2015 10:50,Light Snow,-11.1,Snow,-,81,0,1010.5,-8.3,,6:56 AM,16.1,South,18.5,190,10:50,10,11/01/2015
11/01/2015 11:50,Mostly Cloudy,-11.6,,-,81,0,1011,-8.8,,7:56 AM,16.1,SSW,13,200,11:50,11,11/01/2015
11/01/2015 12:50,Mostly Cloudy,-12.2,,-,68,,1011.5,-7.2,,8:56 AM,16.1,SSW,22.2,210,12:50,12,11/01/2015
11/01/2015 13:50,Light Snow Showers,-12.2,Snow,40.7,60,0,1012.3,-5.5,,9:56 AM,16.1,WSW,24.1,240,13:50,13,11/01/2015
11/01/2015 14:50,Light Snow Showers,-12.7,Snow,42.6,55,0,1012.7,-5,,10:56 AM,16.1,WSW,31.5,250,14:50,14,11/01/2015
11/01/2015 15:50,Light Snow,-10,Snow,50,74,0,1011.4,-6,,11:18 AM,1.6,WNW,33.3,290,15:50,15,11/01/2015
11/01/2015 16:50,Light Snow,-8.3,Snow,-,81,0,1013.6,-5.5,,11:56 AM,12.9,NW,18.5,310,16:50,16,11/01/2015
11/01/2015 17:50,Light Snow,-9.4,Snow,-,74,0,1013.6,-5.5,,12:56 PM,16.1,WNW,22.2,290,17:50,17,11/01/2015
11/01/2015 18:50,Mostly Cloudy,-13.8,,42.6,53,0,1014.3,-5.5,,1:56 PM,16.1,WNW,31.5,290,18:50,18,11/01/2015
11/01/2015 19:50,Light Snow,-12,Snow,-,63,0,1013.4,-6,,2:33 PM,8,West,25.9,270,19:50,19,11/01/2015
11/01/2015 20:50,Light Snow,-10.5,Snow,-,74,0,1016,-6.6,,2:56 PM,11.3,West,22.2,280,20:50,20,11/01/2015
11/01/2015 21:50,Scattered Clouds,-12.2,,-,65,0,1016.7,-6.6,,3:56 PM,16.1,WSW,18.5,250,21:50,21,11/01/2015
11/01/2015 22:50,Light Snow,-11,Snow,37,74,0,1015.5,-7,,4:36 PM,2.4,West,25.9,270,22:50,22,11/01/2015
11/01/2015 23:50,Light Snow,-10,Snow,-,86,0,1015.5,-8,,4:44 PM,1.6,West,18.5,280,23:50,23,11/01/2015
12/01/2015 00:50,Light Snow,-10,Snow,-,84,0,1017.7,-7.7,,4:56 PM,8,West,11.1,270,00:50,0,12/01/2015
12/01/2015 01:50,Light Snow,-11,Snow,-,79,0,1015.8,-8,,5:16 PM,1.6,WSW,14.8,250,01:50,1,12/01/2015
12/01/2015 02:50,Light Snow,-11,Snow,33.3,79,0,1016.1,-8,,5:35 PM,6.4,West,24.1,260,02:50,2,12/01/2015
12/01/2015 03:50,Mostly Cloudy,-11.6,,-,74,0,1018.5,-7.7,,5:56 PM,8,West,16.7,260,03:50,3,12/01/2015
12/01/2015 04:50,Mostly Cloudy,-12.2,,-,74,0,1019.4,-8.3,,6:56 PM,11.3,WSW,22.2,250,04:50,4,12/01/2015
12/01/2015 05:50,Light Snow,-11,Snow,25.9,79,0,1017.2,-8,,7:01 PM,1.6,West,16.7,260,05:50,5,12/01/2015
12/01/2015 06:50,Mostly Cloudy,-11,,-,86,0,1017.5,-9,,7:13 PM,11.3,West,11.1,270,06:50,6,12/01/2015
12/01/2015 07:50,Scattered Clouds,-15,,-,62,0,1020.2,-8.8,,7:56 PM,16.1,West,16.7,260,07:50,7,12/01/2015
12/01/2015 08:50,Mostly Cloudy,-16.1,,33.3,56,,1020.9,-8.8,,8:56 PM,16.1,West,18.5,260,08:50,8,12/01/2015
12/01/2015 09:50,Overcast,-16.6,,-,57,,1021.5,-9.4,,9:56 PM,16.1,West,18.5,260,09:50,9,12/01/2015
12/01/2015 10:50,Overcast,-17.2,,-,56,,1021.8,-10,,10:56 PM,16.1,West,13,260,10:50,10,12/01/2015
12/01/2015 11:50,Overcast,-17.7,,-,59,,1022.4,-11.1,,11:56 PM,16.1,West,16.7,260,11:50,11,12/01/2015
12/01/2015 12:50,Overcast,-17.2,,-,61,,1023.2,-11.1,,12:56 AM,16.1,West,16.7,270,12:50,12,12/01/2015
12/01/2015 13:50,Overcast,-17.2,,-,61,,1024,-11.1,,1:56 AM,16.1,West,14.8,270,13:50,13,12/01/2015
12/01/2015 14:50,Scattered Clouds,-18.3,,-,61,,1025,-12.2,,2:56 AM,16.1,West,20.4,260,14:50,14,12/01/2015
12/01/2015 15:50,Partly Cloudy,-18.3,,-,64,,1025.2,-12.7,,3:56 AM,16.1,WSW,18.5,240,15:50,15,12/01/2015
12/01/2015 16:50,Mostly Cloudy,-18.8,,-,64,,1026.1,-13.3,,4:56 AM,16.1,West,27.8,260,16:50,16,12/01/2015
12/01/2015 17:50,Clear,-19.4,,-,63,,1027,-13.8,,5:56 AM,16.1,West,16.7,260,17:50,17,12/01/2015
12/01/2015 18:50,Clear,-19,,-,67,,1025.3,-14,,6:27 AM,16.1,West,18.5,260,18:50,18,12/01/2015
12/01/2015 19:50,Clear,-20,,-,63,,1028,-14.4,,6:56 AM,16.1,WSW,16.7,240,19:50,19,12/01/2015
12/01/2015 20:50,Clear,-20,,-,66,,1029,-15,,7:56 AM,16.1,WSW,18.5,240,20:50,20,12/01/2015
12/01/2015 21:50,Clear,-20,,29.6,60,,1029.9,-13.8,,8:56 AM,16.1,WSW,20.4,250,21:50,21,12/01/2015
12/01/2015 22:50,Clear,-20,,-,55,,1031,-12.7,,9:56 AM,16.1,WSW,18.5,240,22:50,22,12/01/2015
12/01/2015 23:50,Clear,-18.8,,-,56,,1031.1,-11.6,,10:56 AM,16.1,West,20.4,260,23:50,23,12/01/2015
13/01/2015 00:50,Scattered Clouds,-18.3,,-,54,,1030.7,-10.5,,11:56 AM,16.1,WSW,20.4,240,00:50,0,13/01/2015
13/01/2015 01:50,Mostly Cloudy,-17.7,,-,52,,1030.1,-9.4,,12:56 PM,16.1,WSW,18.5,250,01:50,1,13/01/2015
13/01/2015 02:50,Scattered Clouds,-17.7,,-,49,,1029.8,-8.8,,1:56 PM,16.1,WSW,18.5,240,02:50,2,13/01/2015
13/01/2015 03:50,Partly Cloudy,-17.7,,-,48,,1030.1,-8.3,,2:56 PM,16.1,West,16.7,280,03:50,3,13/01/2015
13/01/2015 04:50,Clear,-18.3,,-,47,,1030,-8.8,,3:56 PM,16.1,SW,18.5,230,04:50,4,13/01/2015
13/01/2015 05:50,Clear,-19.4,,-,47,,1030,-10,,4:56 PM,16.1,SSW,16.7,210,05:50,5,13/01/2015
13/01/2015 06:50,Clear,-20,,-,47,,1030.9,-10.5,,5:56 PM,16.1,SSW,14.8,210,06:50,6,13/01/2015
13/01/2015 07:50,Clear,-20,,-,49,,1031.1,-11.1,,6:56 PM,16.1,SSW,14.8,210,07:50,7,13/01/2015
13/01/2015 08:50,Clear,-20,,-,49,,1031.6,-11.1,,7:56 PM,16.1,SW,13,230,08:50,8,13/01/2015
13/01/2015 09:50,Clear,-20,,-,53,,1032.1,-12.2,,8:56 PM,16.1,SSW,5.6,210,09:50,9,13/01/2015
13/01/2015 10:50,Clear,-20.5,,-,49,,1032.4,-11.6,,9:56 PM,16.1,SW,9.3,220,10:50,10,13/01/2015
13/01/2015 11:50,Clear,-20,,-,53,,1033.1,-12.2,,10:56 PM,16.1,WSW,11.1,240,11:50,11,13/01/2015
13/01/2015 12:50,Overcast,-19.4,,-,63,,1033.5,-13.8,,11:56 PM,16.1,Calm,Calm,0,12:50,12,13/01/2015
13/01/2015 13:50,Overcast,-18.3,,-,56,,1033.2,-11.1,,12:56 AM,16.1,SE,5.6,130,13:50,13,13/01/2015
13/01/2015 14:50,Overcast,-19.4,,-,49,,1033.6,-10.5,,1:56 AM,16.1,SE,7.4,140,14:50,14,13/01/2015
13/01/2015 15:50,Overcast,-18.8,,-,49,,1033.8,-10,,2:56 AM,16.1,SSE,9.3,150,15:50,15,13/01/2015
13/01/2015 16:50,Overcast,-18.3,,-,49,,1033.9,-9.4,,3:56 AM,16.1,South,11.1,170,16:50,16,13/01/2015
13/01/2015 17:50,Overcast,-18.3,,-,47,,1033.4,-8.8,,4:56 AM,16.1,South,9.3,180,17:50,17,13/01/2015
13/01/2015 18:50,Overcast,-18.3,,-,45,,1033.8,-8.3,,5:56 AM,16.1,South,14.8,180,18:50,18,13/01/2015
13/01/2015 19:50,Overcast,-18,,-,45,,1031.4,-8,,6:23 AM,16.1,South,14.8,170,19:50,19,13/01/2015
13/01/2015 20:50,Overcast,-17.7,,-,48,,1033.5,-8.3,,6:56 AM,16.1,SSE,13,160,20:50,20,13/01/2015
13/01/2015 21:50,Overcast,-17.2,,-,50,,1032.9,-8.3,,7:56 AM,16.1,SSE,22.2,160,21:50,21,13/01/2015
13/01/2015 22:50,Overcast,-16.6,,-,48,0,1033.3,-7.2,,8:56 AM,16.1,South,16.7,170,22:50,22,13/01/2015
13/01/2015 23:50,Overcast,-16.1,,-,48,0,1033,-6.6,,9:56 AM,16.1,SSE,14.8,160,23:50,23,13/01/2015
14/01/2015 00:50,Overcast,-15.5,,-,48,,1032.6,-6.1,,10:56 AM,16.1,SSE,11.1,150,00:50,0,14/01/2015
14/01/2015 01:50,Overcast,-15,,-,44,,1031.8,-4.4,,11:56 AM,16.1,South,13,170,01:50,1,14/01/2015
14/01/2015 02:50,Overcast,-15,,-,39,,1030.2,-2.7,,12:56 PM,16.1,SSE,13,160,02:50,2,14/01/2015
14/01/2015 03:50,Overcast,-14.4,,-,39,,1029.6,-2.2,,1:56 PM,16.1,SSE,13,160,03:50,3,14/01/2015
14/01/2015 04:50,Overcast,-14.4,,-,38,,1030.1,-1.6,,2:56 PM,16.1,SSE,11.1,160,04:50,4,14/01/2015
14/01/2015 05:50,Overcast,-13.3,,-,41,,1030.2,-1.6,,3:56 PM,16.1,SSE,9.3,150,05:50,5,14/01/2015
14/01/2015 06:50,Overcast,-13.8,,-,38,,1030.2,-1.1,,4:56 PM,16.1,SE,9.3,140,06:50,6,14/01/2015
14/01/2015 07:50,Overcast,-13.3,,-,40,,1030.3,-1.1,,5:56 PM,16.1,SSE,13,150,07:50,7,14/01/2015
14/01/2015 08:50,Overcast,-12.7,,-,42,,1030.7,-1.1,,6:56 PM,16.1,SSE,9.3,160,08:50,8,14/01/2015
14/01/2015 09:50,Overcast,-12.2,,-,43,,1030.7,-1.1,,7:56 PM,16.1,SSE,7.4,150,09:50,9,14/01/2015
14/01/2015 10:50,Overcast,-11.6,,-,42,,1029.5,0,,9:56 PM,16.1,South,24.1,190,10:50,10,14/01/2015
14/01/2015 11:50,Overcast,-8.3,,-,52,,1028.7,0.5,,10:56 PM,16.1,South,18.5,190,11:50,11,14/01/2015
14/01/2015 12:50,Overcast,-8.8,,-,52,0,1028.3,0,,11:56 PM,16.1,South,14.8,170,12:50,12,14/01/2015
14/01/2015 13:50,Overcast,-7.7,,-,57,0,1027.5,0,,12:56 AM,16.1,South,16.7,170,13:50,13,14/01/2015
14/01/2015 14:50,Overcast,-7,,-,56,,1026,1,,1:22 AM,16.1,South,13,180,14:50,14,14/01/2015
14/01/2015 15:50,Light Snow,-3,Snow,-,80,0,1026,0,,1:45 AM,3.2,SSW,14.8,200,15:50,15,14/01/2015
14/01/2015 16:50,Light Snow,-2.7,Snow,-,85,0,1027.7,-0.5,,1:56 AM,2.8,SSW,11.1,200,16:50,16,14/01/2015
14/01/2015 17:50,Light Snow,-3,Snow,-,86,0,1026,-1,,2:04 AM,3.2,SSW,9.3,200,17:50,17,14/01/2015
14/01/2015 18:50,Light Snow,-3,Snow,-,86,0.01,1026.3,-1,,2:19 AM,4.8,South,14.8,180,18:50,18,14/01/2015
14/01/2015 19:50,Light Snow,-3,Snow,-,93,0.01,1026,-2,,2:27 AM,3.2,South,11.1,180,19:50,19,14/01/2015
14/01/2015 20:50,Light Snow,-3,Snow,-,93,0.01,1026,-2,,2:31 AM,2.8,South,11.1,170,20:50,20,14/01/2015
14/01/2015 21:50,Light Snow,-3,Snow,-,93,0.01,1026,-2,,2:40 AM,4.8,South,14.8,170,21:50,21,14/01/2015
14/01/2015 22:50,Light Snow,-3,Snow,-,93,0.01,1025.6,-2,,2:47 AM,6.4,South,11.1,170,22:50,22,14/01/2015
14/01/2015 23:50,Light Snow,-2.7,Snow,-,92,0.01,1027.1,-1.6,,2:56 AM,4.8,South,11.1,170,23:50,23,14/01/2015
15/01/2015 00:50,Light Snow,-2.7,Snow,-,92,0.01,1025.7,-1.6,,3:56 AM,16.1,South,18.5,170,00:50,0,15/01/2015
15/01/2015 01:50,Light Snow,-3,Snow,-,86,0,1024.3,-1,,4:09 AM,16.1,South,16.7,180,01:50,1,15/01/2015
15/01/2015 02:50,Light Snow,-3.3,Snow,-,85,0,1025,-1.1,,4:56 AM,16.1,South,16.7,180,02:50,2,15/01/2015
15/01/2015 03:50,Light Snow,-3,Snow,-,93,0,1023.2,-2,,5:37 AM,6.4,South,13,170,03:50,3,15/01/2015
15/01/2015 04:50,Light Snow,-2.7,Snow,-,92,0,1024.7,-1.6,,5:56 AM,9.7,South,14.8,180,04:50,4,15/01/2015
15/01/2015 05:50,Light Snow,-3,Snow,-,93,0.01,1023.2,-2,,6:08 AM,14.5,South,13,180,05:50,5,15/01/2015
15/01/2015 06:50,Light Snow,-3,Snow,-,93,0.01,1022.9,-2,,6:24 AM,6.4,South,14.8,170,06:50,6,15/01/2015
15/01/2015 07:50,Light Snow,-2.7,Snow,-,89,0.01,1024.5,-1.1,,6:56 AM,6.4,South,14.8,180,07:50,7,15/01/2015
15/01/2015 08:50,Light Snow,-2.2,Snow,-,92,0.01,1024,-1.1,,7:56 AM,4.8,South,13,180,08:50,8,15/01/2015
15/01/2015 09:50,Light Snow,-2.2,Snow,-,88,0.01,1024.2,-0.5,,8:56 AM,6.4,South,13,180,09:50,9,15/01/2015
15/01/2015 10:50,Light Snow,-1.6,Snow,-,92,0.01,1024,-0.5,,9:56 AM,4.8,South,9.3,180,10:50,10,15/01/2015
15/01/2015 11:50,Light Snow,-0.5,Snow,-,96,0.02,1023.6,0,,10:56 AM,4.8,SSW,5.6,200,11:50,11,15/01/2015
15/01/2015 12:50,Light Rain,0,Rain,-,96,0.02,1022.3,0.5,,11:56 AM,4.8,SSW,5.6,200,12:50,12,15/01/2015
15/01/2015 13:50,Light Snow,0,Snow,-,96,0.01,1021.9,0.5,,12:56 PM,1.6,NW,5.6,310,13:50,13,15/01/2015
15/01/2015 14:50,Light Snow,-0.5,Snow,-,93,0,1021.9,0.5,,1:56 PM,3.2,NNW,9.3,330,14:50,14,15/01/2015
15/01/2015 15:50,Light Snow,-1.1,Snow,-,92,0,1022.2,0,,2:56 PM,3.2,North,14.8,350,15:50,15,15/01/2015
15/01/2015 16:50,Light Snow,-1.1,Snow,-,96,0,1023.3,-0.5,,3:56 PM,2.4,NNW,14.8,330,16:50,16,15/01/2015
15/01/2015 17:50,Light Snow,-2.2,Snow,-,92,0.01,1023.8,-1.1,,4:56 PM,4.8,NNW,14.8,330,17:50,17,15/01/2015
15/01/2015 18:50,Light Snow,-2.7,Snow,-,92,0,1024.6,-1.6,,5:56 PM,9.7,NNW,20.4,340,18:50,18,15/01/2015
15/01/2015 19:50,Light Snow,-2.7,Snow,-,92,0,1025.3,-1.6,,6:56 PM,6.4,NW,14.8,320,19:50,19,15/01/2015
15/01/2015 20:50,Light Snow,-3.3,Snow,-,88,0,1025.8,-1.6,,7:56 PM,8,NNW,18.5,340,20:50,19,15/01/2015
15/01/2015 21:50,Light Snow,-3,Snow,-,93,0,1024.3,-2,,7:59 PM,8,NNW,16.7,330,21:50,21,15/01/2015
15/01/2015 22:50,Light Snow Showers,-5,Snow,-,81,0,1026.7,-2.2,,8:56 PM,11.3,NNW,22.2,330,22:50,22,15/01/2015
15/01/2015 23:50,Light Snow,-5.5,Snow,-,88,0,1028.2,-3.8,,9:56 PM,8,North,18.5,350,23:50,23,15/01/2015
16/01/2015 00:50,Light Snow,-8.3,Snow,31.5,85,0,1029.2,-6.1,,10:56 PM,8,North,22.2,350,00:50,0,16/01/2015
16/01/2015 01:50,Light Snow,-9.4,Snow,27.8,85,0,1030,-7.2,,11:56 PM,6.4,North,16.7,350,01:50,1,16/01/2015
16/01/2015 02:50,Light Snow,-10,Snow,-,86,0,1028.7,-8,,12:26 AM,4,North,24.1,360,02:50,2,16/01/2015
16/01/2015 03:50,Light Snow,-11,Snow,-,79,0,1029,-8,,12:34 AM,9.7,North,24.1,360,03:50,3,16/01/2015
16/01/2015 04:50,Light Snow,-12.2,Snow,-,80,0,1031.4,-9.4,,12:56 AM,16.1,NNW,22.2,340,04:50,4,16/01/2015
16/01/2015 05:50,Light Snow,-12,Snow,-,86,0,1029.7,-10,,1:10 AM,16.1,North,18.5,350,05:50,5,16/01/2015
16/01/2015 06:50,Light Snow,-12,Snow,-,86,0,1030,-10,,1:19 AM,16.1,North,14.8,350,06:50,6,16/01/2015
16/01/2015 07:50,Light Snow,-12,Snow,-,86,0,1030.4,-10,,1:29 AM,8,NNW,16.7,340,07:50,7,16/01/2015
16/01/2015 08:50,Light Snow,-12.7,Snow,31.5,84,0,1032.9,-10.5,,1:56 AM,6.4,North,16.7,10,08:50,8,16/01/2015
16/01/2015 09:50,Light Snow,-15,Snow,-,73,0,1031.4,-11,,2:14 AM,16.1,North,18.5,10,09:50,9,16/01/2015
16/01/2015 10:50,Light Snow,-15,Snow,-,79,0,1031.7,-12,,2:21 AM,16.1,North,18.5,360,10:50,10,16/01/2015
16/01/2015 11:50,Light Snow,-15.5,Snow,-,77,0,1034.3,-12.2,,2:56 AM,16.1,North,16.7,350,11:50,11,16/01/2015
16/01/2015 12:50,Light Snow,-16.6,Snow,-,77,0,1035.1,-13.3,,3:56 AM,16.1,North,16.7,360,12:50,12,16/01/2015
16/01/2015 13:50,Overcast,-17.7,,-,77,0,1036.4,-14.4,,4:56 AM,16.1,NNW,11.1,340,13:50,13,16/01/2015
16/01/2015 14:50,Mostly Cloudy,-18.3,,-,80,0,1037.8,-15.5,,5:56 AM,16.1,NNW,24.1,340,14:50,14,16/01/2015
16/01/2015 15:50,Scattered Clouds,-19,,-,78,,1035.8,-16,,6:16 AM,16.1,NNW,18.5,340,15:50,15,16/01/2015
16/01/2015 16:50,Scattered Clouds,-19,,-,78,,1036.1,-16,,6:23 AM,16.1,North,11.1,350,16:50,16,16/01/2015
16/01/2015 17:50,Light Snow,-19.4,Snow,-,79,0,1039.1,-16.6,,6:56 AM,16.1,North,7.4,350,17:50,17,16/01/2015
